feedback_id,course_id,professor_id,semester,rating_clarity,rating_workload,rating_interaction,rating_attendance_strictness,rating_assignments,overall_rating,course_organization,comment
23917,32,61,2023B,10,1,5,4,9,6,2,
23918,55,27,2024A,5,7,7,1,10,6,4,
23919,107,8,2024A,3,5,8,9,5,6,10,
23920,80,55,2025A,3,4,2,5,8,4,4,
23921,34,54,2023A,5,6,3,1,3,3,2,
23922,4,27,2025A,2,10,4,8,10,6,9,
23923,11,45,2023B,8,1,7,8,2,6,8,
23924,82,12,2024B,4,4,7,7,4,6,10,
23925,46,69,2024B,4,1,6,4,3,4,2,
23926,6,16,2024B,8,5,6,2,8,7,7,
23927,75,75,2025A,9,10,9,9,8,9,10,
23928,48,21,2024A,5,10,6,3,10,7,6,
23929,103,2,2025A,3,8,10,4,4,6,7,
23930,5,29,2023A,8,3,6,8,7,7,8,
23931,90,17,2025A,5,1,5,1,6,6,7,
23932,22,32,2025A,9,4,2,5,9,8,10,
23933,43,26,2025A,4,8,10,10,3,5,2,
23934,47,59,2024A,3,3,3,10,3,4,8,
23935,100,24,2025A,9,6,4,9,2,6,7,
23936,30,21,2023A,6,8,8,1,3,6,8,
23937,93,33,2023B,8,5,9,6,4,6,4,
23938,78,19,2024A,6,2,9,6,7,7,7,
23939,93,34,2023A,10,7,6,1,2,7,10,
23940,59,56,2023B,6,5,5,3,9,8,10,
23941,26,37,2025A,9,3,4,1,10,7,5,
23942,42,6,2023B,2,6,2,2,9,4,3,
23943,9,5,2024B,3,9,2,4,4,4,7,
23944,80,68,2025A,8,1,2,6,6,5,3,
23945,45,13,2023B,5,6,2,10,4,5,8,
23946,108,20,2024A,7,2,6,9,2,4,3,
23947,81,70,2024B,4,10,3,9,4,4,4,
23948,57,77,2023B,8,10,8,4,9,7,2,
23949,27,79,2024A,8,3,3,9,3,5,6,
23950,114,58,2024B,4,1,5,7,5,5,6,
23951,120,8,2024A,2,7,6,3,3,4,5,
23952,36,61,2025A,4,5,10,4,2,6,8,
23953,84,78,2024B,8,9,5,7,7,6,4,
23954,111,18,2023A,8,3,5,3,8,6,4,
23955,28,13,2023A,6,4,10,5,6,7,6,
23956,112,3,2024B,5,4,2,5,4,5,9,
23957,90,49,2023A,2,5,9,3,10,6,2,
23958,74,59,2023B,3,10,4,4,2,5,10,
23959,31,8,2025A,5,3,4,1,3,5,8,
23960,30,16,2024A,2,4,8,3,2,4,5,
23961,9,2,2025A,9,6,6,5,9,7,5,
23962,103,27,2024A,6,4,10,9,5,6,5,
23963,70,46,2023B,7,6,7,3,6,7,8,
23964,22,66,2023B,10,6,5,4,7,6,2,
23965,60,14,2025A,4,3,2,4,2,4,6,
23966,6,3,2023A,7,5,8,7,3,7,9,
23967,47,51,2023A,4,5,7,8,2,4,3,
23968,38,25,2024A,2,6,5,8,5,5,7,
23969,115,5,2025A,4,2,9,8,2,6,8,
23970,25,71,2024A,8,10,2,5,10,8,10,
23971,84,48,2024A,10,4,3,9,4,6,5,
23972,39,69,2023B,5,2,9,3,3,7,10,
23973,92,27,2023A,8,10,3,10,4,4,3,
23974,102,50,2024B,10,3,9,1,5,8,6,
23975,60,45,2023A,4,6,9,1,10,6,2,
23976,38,7,2023A,3,6,7,4,8,6,7,
23977,81,58,2023B,4,5,7,5,4,6,7,
23978,39,6,2023A,4,3,3,7,7,4,4,
23979,29,14,2023A,2,3,5,5,8,5,4,
23980,16,80,2023B,7,7,10,1,6,7,4,
23981,92,48,2024A,6,5,6,4,6,6,7,
23982,101,39,2023A,10,2,5,2,5,8,10,
23983,15,26,2024B,7,4,10,4,2,7,10,
23984,92,61,2023A,2,10,3,7,7,4,3,
23985,86,19,2023A,3,10,10,7,9,6,4,
23986,53,26,2023B,5,4,5,4,9,7,10,
23987,94,44,2024A,8,8,6,6,7,7,8,
23988,77,16,2023B,5,6,8,6,5,6,6,
23989,81,65,2023B,6,3,6,5,4,5,4,
23990,112,17,2023B,10,2,9,4,8,9,10,
23991,116,69,2024A,3,5,2,8,2,2,2,
23992,53,68,2024A,5,5,7,3,4,5,4,
23993,80,15,2024A,8,5,6,5,9,7,4,
23994,82,27,2024A,8,2,6,3,3,6,7,
23995,94,1,2023A,5,1,4,2,2,4,4,
23996,38,62,2023B,4,3,3,10,6,4,2,
23997,20,44,2023A,8,3,9,1,9,7,3,
23998,80,46,2024B,4,6,3,10,4,4,3,
23999,1,45,2025A,6,1,7,10,6,7,9,
24000,61,60,2024B,5,2,5,8,9,5,2,
24001,113,48,2024B,10,7,10,4,5,9,10,
24002,48,38,2023B,9,10,7,10,10,7,3,
24003,94,9,2024B,6,7,10,7,6,6,4,
24004,82,59,2023A,6,9,10,7,5,7,7,
24005,61,43,2024A,3,4,10,7,6,7,10,
24006,28,60,2023B,10,9,4,8,9,8,9,
24007,119,69,2023A,2,1,6,4,3,4,6,
24008,78,31,2023A,10,10,10,4,4,8,7,
24009,118,46,2023B,5,4,9,5,2,5,4,
24010,1,75,2023A,7,3,7,5,3,7,10,
24011,57,54,2023A,9,3,5,8,9,7,6,
24012,33,13,2024A,9,6,10,4,4,8,7,
24013,49,21,2024B,2,6,8,4,9,5,2,
24014,87,62,2024A,6,2,4,8,7,7,10,
24015,65,18,2023B,9,3,4,10,6,6,7,
24016,53,41,2023B,6,8,10,8,2,6,4,
24017,72,67,2024A,5,3,7,4,3,6,9,
24018,57,20,2023A,8,6,2,7,3,4,4,
24019,74,39,2023A,10,2,2,9,7,6,5,
24020,32,49,2024B,3,8,5,5,7,5,5,
24021,38,16,2023A,8,10,3,10,9,6,6,
24022,31,23,2023B,5,10,7,7,6,6,8,
24023,29,6,2024B,2,8,6,4,3,4,5,
24024,22,63,2024B,7,7,7,6,7,7,6,
24025,37,24,2024B,10,3,4,5,3,6,5,
24026,16,17,2024A,10,8,10,5,2,7,5,
24027,47,57,2024A,6,1,7,5,3,6,9,
24028,61,19,2024A,3,9,4,5,2,4,9,
24029,62,42,2023A,10,6,10,3,7,8,6,
24030,13,40,2025A,4,10,8,3,2,4,3,
24031,97,23,2024B,5,3,3,2,4,4,6,
24032,67,4,2023B,6,5,8,10,2,6,6,
24033,33,74,2023A,5,5,9,4,10,8,7,
24034,44,24,2023B,5,6,9,6,9,6,2,
24035,35,51,2024A,6,1,4,7,6,4,2,
24036,113,2,2023B,3,7,7,9,6,4,2,
24037,87,23,2024B,9,2,10,9,5,7,4,
24038,19,76,2025A,4,7,8,3,4,6,9,
24039,106,17,2023A,6,10,2,5,2,4,6,
24040,5,47,2023A,2,2,10,6,3,6,10,
24041,49,52,2023A,2,2,2,2,8,5,8,
24042,110,80,2025A,8,8,5,5,8,8,10,
24043,84,30,2025A,8,2,2,6,3,5,6,
24044,52,56,2024B,9,6,6,10,4,5,2,
24045,34,7,2023B,6,4,2,2,9,6,9,
24046,82,67,2023A,3,10,2,1,2,3,4,
24047,31,42,2023B,6,5,7,9,3,6,8,
24048,59,58,2023A,5,9,8,1,2,4,3,
24049,5,49,2025A,6,3,9,4,2,6,6,
24050,113,20,2024A,8,4,4,2,4,6,6,
24051,20,26,2024B,5,5,2,3,6,5,6,
24052,97,1,2025A,6,1,2,4,3,4,7,
24053,107,34,2025A,4,7,8,4,5,7,10,
24054,54,59,2025A,3,4,2,2,7,4,3,
24055,27,41,2024A,3,7,5,3,8,6,7,
24056,55,67,2024B,8,3,5,2,5,6,4,
24057,17,27,2024B,5,6,6,4,10,7,7,
24058,89,13,2024B,7,1,7,7,2,6,6,
24059,78,43,2024B,7,3,8,4,8,7,4,
24060,71,44,2023A,3,6,3,1,6,4,6,
24061,61,63,2024A,9,2,7,8,3,6,6,
24062,71,34,2024B,10,9,8,8,10,9,9,
24063,31,75,2023B,10,6,5,9,8,7,4,
24064,3,8,2024A,10,2,6,3,3,7,10,
24065,65,76,2024B,3,2,10,9,6,6,5,
24066,83,64,2024A,4,9,4,10,4,4,2,
24067,49,23,2024A,2,3,10,10,5,5,3,
24068,31,63,2023A,2,2,5,4,10,5,2,
24069,66,4,2024B,3,3,5,3,9,6,6,
24070,35,57,2023B,5,7,7,9,10,6,4,
24071,80,46,2023A,6,9,3,9,5,6,9,
24072,68,46,2023B,7,1,9,2,3,6,4,
24073,9,71,2023A,9,2,4,5,10,8,8,
24074,69,56,2025A,3,5,9,9,9,6,5,
24075,25,49,2025A,10,3,5,5,4,6,4,
24076,43,38,2025A,5,2,9,7,6,7,7,
24077,56,8,2024B,3,6,4,9,4,5,8,
24078,64,49,2023B,3,1,5,1,6,6,9,
24079,9,63,2023A,6,10,7,8,5,7,9,
24080,99,76,2025A,6,9,2,7,4,4,5,
24081,48,68,2025A,5,8,5,3,6,5,3,
24082,53,10,2023A,6,5,8,5,2,6,10,
24083,78,6,2024A,5,6,9,7,4,6,7,
24084,17,19,2024B,7,10,5,2,8,7,7,
24085,114,50,2024B,2,4,8,10,3,5,6,
24086,69,17,2023A,9,6,4,7,6,7,9,
24087,37,66,2023B,3,4,2,2,2,3,5,
24088,29,9,2024B,8,1,2,10,6,5,5,
24089,37,51,2024A,10,9,8,2,3,6,2,
24090,119,25,2024B,5,10,3,6,9,5,2,
24091,12,68,2024B,2,6,6,4,3,5,10,
24092,10,33,2024A,4,2,4,4,9,6,8,
24093,64,43,2024B,4,7,8,4,5,6,8,
24094,113,23,2025A,2,2,6,6,10,7,10,
24095,67,9,2024A,5,9,9,10,7,8,10,
24096,76,27,2024B,4,4,3,6,8,4,2,
24097,99,4,2023A,3,6,8,3,7,6,8,
24098,86,57,2025A,7,7,2,9,3,6,10,
24099,6,49,2023A,9,2,5,6,6,8,10,
24100,104,38,2023B,6,2,7,4,9,8,9,
24101,16,66,2023B,6,9,2,2,7,6,8,
24102,104,11,2024A,10,7,7,10,5,7,5,
24103,74,31,2025A,8,5,7,6,9,8,9,
24104,79,14,2024B,8,9,3,10,8,7,8,
24105,65,40,2023A,7,1,8,2,4,7,8,
24106,39,42,2023A,9,6,5,10,8,8,9,
24107,31,9,2024B,2,4,5,7,5,4,4,
24108,111,46,2023B,2,7,5,8,4,4,3,
24109,105,47,2023B,3,9,2,7,9,4,2,
24110,16,4,2025A,10,6,4,1,10,7,5,
24111,14,64,2023A,10,2,4,6,10,7,5,
24112,37,34,2025A,2,4,9,10,2,5,6,
24113,2,73,2023B,10,4,9,6,9,9,7,
24114,40,63,2023A,6,2,9,8,5,8,10,
24115,69,55,2025A,7,10,5,4,10,6,4,
24116,45,54,2024B,2,1,3,4,3,2,2,
24117,40,60,2023A,8,7,7,8,2,6,6,
24118,82,3,2023B,3,9,3,1,4,5,10,
24119,2,62,2024B,7,3,4,9,3,6,10,
24120,47,68,2024B,4,8,2,1,10,5,3,
24121,33,63,2023A,10,1,5,10,8,8,10,
24122,26,8,2023A,7,1,2,7,4,4,4,
24123,108,21,2024B,3,3,5,4,10,5,2,
24124,90,50,2024B,9,6,3,5,4,5,5,
24125,44,76,2024B,5,7,6,9,5,6,9,
24126,32,29,2024A,5,8,7,8,2,4,3,
24127,43,47,2024B,4,7,8,2,2,6,10,
24128,97,61,2024A,8,3,4,5,2,5,6,
24129,95,15,2023A,3,8,10,5,7,8,10,
24130,90,28,2023A,10,4,9,7,9,8,5,
24131,9,69,2024B,8,7,7,7,10,7,3,
24132,62,19,2024B,3,5,2,9,9,6,8,
24133,57,26,2024A,4,10,8,10,8,6,4,
24134,36,60,2024B,10,4,7,6,9,9,10,
24135,54,5,2025A,3,4,4,3,8,5,4,
24136,72,19,2025A,4,6,5,3,5,5,7,
24137,106,26,2025A,5,3,4,3,4,5,6,
24138,59,16,2025A,4,9,5,7,5,4,3,
24139,74,9,2025A,7,4,4,5,3,4,4,
24140,23,44,2025A,8,3,5,4,7,7,9,
24141,106,67,2024B,5,3,10,7,2,5,3,
24142,3,44,2023A,2,3,4,3,2,4,7,
24143,44,17,2025A,8,2,5,2,7,6,6,
24144,91,9,2025A,10,1,8,1,6,8,7,
24145,45,44,2025A,8,9,3,2,9,6,4,
24146,43,13,2024A,5,8,9,8,2,6,9,
24147,104,23,2023A,4,2,4,8,7,6,10,
24148,18,80,2025A,2,10,10,8,5,5,4,
24149,4,50,2025A,3,6,2,5,10,4,3,
24150,35,2,2024B,3,6,5,7,5,5,6,
24151,25,5,2023B,9,9,4,5,7,7,8,
24152,10,52,2024A,8,7,4,7,4,6,10,
24153,73,20,2024A,2,9,6,5,6,6,8,
24154,46,52,2023B,4,5,6,7,7,5,4,
24155,3,50,2024B,3,10,10,9,4,6,5,
24156,7,75,2024A,9,3,4,4,4,7,10,
24157,89,30,2024A,2,2,4,10,9,4,2,
24158,13,32,2023A,7,8,8,9,3,6,7,
24159,2,7,2023B,10,8,3,6,3,5,4,
24160,34,63,2023B,5,5,5,1,3,4,5,
24161,4,74,2024B,4,4,2,5,10,6,9,
24162,49,48,2024A,5,5,6,9,8,6,5,
24163,111,55,2024B,10,5,3,4,10,8,7,
24164,41,74,2023B,8,4,9,4,3,7,9,
24165,109,8,2024B,10,3,2,2,5,6,8,
24166,15,45,2024A,10,1,6,6,3,6,3,
24167,85,4,2024B,6,4,6,7,8,6,2,
24168,104,76,2023A,4,10,2,7,7,5,8,
24169,45,15,2024B,5,2,8,10,5,6,8,
24170,20,63,2023B,4,9,5,8,2,4,3,
24171,113,19,2025A,2,8,8,6,9,7,9,
24172,48,51,2024A,4,6,6,3,8,7,10,
24173,103,56,2024A,9,5,8,2,7,8,7,
24174,100,14,2023B,9,8,4,4,9,6,2,
24175,84,25,2023A,4,9,9,7,4,5,3,
24176,38,45,2023A,7,6,6,10,3,6,6,
24177,78,78,2024B,3,10,7,5,3,4,3,
24178,16,80,2023A,10,6,4,2,7,7,8,
24179,80,61,2023B,5,10,9,6,5,7,8,
24180,114,8,2023B,10,7,8,4,9,9,9,
24181,76,9,2025A,3,9,4,2,7,5,7,
24182,112,70,2023A,7,4,9,4,3,6,5,
24183,93,41,2023A,4,9,7,7,8,7,8,
24184,83,63,2023B,3,1,2,2,10,4,3,
24185,106,69,2023B,10,3,9,5,10,8,4,
24186,98,59,2024A,6,6,8,3,6,6,5,
24187,52,56,2025A,8,2,5,5,4,6,9,
24188,13,44,2023A,7,1,5,2,5,7,10,
24189,7,41,2024B,6,4,5,2,2,4,5,
24190,41,46,2023B,6,2,5,9,4,5,4,
24191,66,35,2023B,9,2,6,7,2,6,9,
24192,6,5,2024B,7,2,5,4,10,7,6,
24193,13,19,2024A,3,1,6,3,8,6,5,
24194,77,10,2024A,4,2,8,6,4,6,10,
24195,95,69,2023B,8,9,8,10,5,6,5,
24196,10,76,2025A,7,5,2,10,8,5,2,
24197,40,80,2024B,6,2,3,1,5,4,2,
24198,37,75,2024B,10,6,7,4,9,7,2,
24199,21,74,2023A,6,3,7,6,10,6,2,
24200,16,24,2024A,5,2,9,2,2,6,8,
24201,59,14,2025A,4,6,3,10,3,4,8,
24202,111,65,2024A,5,7,9,1,6,6,2,
24203,105,42,2023A,3,6,9,10,2,5,5,
24204,21,68,2024B,3,2,9,2,8,6,2,
24205,31,60,2024B,9,2,9,1,2,6,4,
24206,94,45,2025A,6,6,8,1,4,7,10,
24207,108,13,2023B,9,4,9,5,10,9,8,
24208,59,76,2023A,9,9,7,3,8,8,10,
24209,89,64,2023B,9,2,7,4,3,7,9,
24210,77,53,2024B,5,7,9,9,2,4,2,
24211,114,74,2024B,4,4,2,4,3,4,5,
24212,112,47,2023A,6,10,3,7,7,6,6,
24213,29,14,2023B,10,3,4,10,9,8,10,
24214,18,27,2024A,8,4,3,8,6,5,3,
24215,18,74,2023B,3,1,8,4,6,5,3,
24216,83,74,2023A,4,6,6,8,8,6,5,
24217,97,57,2023B,6,2,6,1,8,7,9,
24218,47,66,2024A,2,3,4,6,2,4,9,
24219,43,28,2024B,8,10,2,2,5,4,2,
24220,103,36,2023A,7,9,2,10,7,6,9,
24221,112,41,2024B,7,9,4,3,8,7,8,
24222,118,53,2023B,2,7,8,4,10,6,5,
24223,36,38,2023B,10,10,5,3,10,8,7,
24224,49,36,2023B,4,4,6,7,10,7,9,
24225,99,55,2023B,5,6,2,10,2,4,7,
24226,108,37,2025A,10,1,9,8,2,6,5,
24227,118,60,2024B,3,5,8,3,6,6,7,
24228,116,37,2025A,5,6,10,1,9,7,3,
24229,101,23,2023B,8,9,7,3,7,7,5,
24230,19,63,2024A,7,2,7,7,7,6,3,
24231,67,49,2024A,9,1,2,5,9,7,7,
24232,34,52,2023B,10,8,2,8,10,8,8,
24233,33,17,2024A,9,2,10,2,6,7,3,
24234,105,10,2024A,3,10,7,10,2,4,5,
24235,74,17,2025A,7,7,2,5,7,5,3,
24236,26,60,2023A,8,9,9,10,2,5,2,
24237,88,55,2024B,6,6,4,6,6,6,10,
24238,79,43,2025A,5,6,9,9,6,8,10,
24239,66,7,2024B,4,3,9,3,4,5,3,
24240,94,13,2023B,2,10,8,3,6,6,6,
24241,84,38,2025A,3,2,7,8,5,6,9,
24242,101,30,2023B,7,7,3,6,2,4,6,
24243,70,64,2023A,3,4,10,4,2,6,7,
24244,83,67,2023A,8,6,10,6,9,9,10,
24245,74,38,2023B,2,10,6,5,10,6,5,
24246,18,66,2024A,2,4,5,1,10,6,5,
24247,60,17,2024B,4,4,8,5,3,6,8,
24248,35,9,2023A,5,10,7,10,2,5,7,
24249,106,50,2025A,7,1,6,3,9,8,9,
24250,64,61,2025A,6,10,3,5,4,5,6,
24251,38,15,2025A,5,6,10,1,5,8,10,
24252,43,55,2023B,4,2,9,6,5,7,10,
24253,90,75,2023B,2,7,4,3,9,5,5,
24254,118,33,2023A,7,5,5,6,6,6,7,
24255,104,18,2023B,10,8,8,8,4,7,6,
24256,33,25,2024A,4,7,3,10,7,5,5,
24257,83,67,2025A,5,8,4,2,9,6,4,
24258,55,62,2024B,2,10,3,6,6,3,2,
24259,21,3,2024A,5,7,4,8,5,5,5,
24260,109,11,2025A,6,6,5,4,4,4,2,
24261,106,14,2023A,9,2,3,10,3,4,3,
24262,9,37,2025A,5,7,10,4,7,6,4,
24263,18,68,2023B,9,2,5,7,5,6,6,
24264,112,13,2023B,8,1,8,5,4,7,8,
24265,115,52,2023B,5,10,4,8,8,7,10,
24266,30,3,2024B,9,5,2,7,4,5,6,
24267,116,19,2023A,8,8,5,5,2,6,10,
24268,54,1,2023B,2,9,2,3,10,4,2,
24269,101,25,2023A,8,6,5,8,7,7,9,
24270,75,39,2023B,2,10,3,6,9,4,4,
24271,108,28,2023A,2,5,6,10,2,4,5,
24272,113,22,2025A,9,7,5,5,8,6,2,
24273,9,6,2024A,4,1,2,1,7,5,7,
24274,70,7,2024A,5,9,9,5,2,5,5,
24275,95,20,2023A,5,4,7,10,8,6,5,
24276,59,53,2023B,5,8,7,3,9,6,4,
24277,66,2,2024B,3,7,10,8,7,7,7,
24278,67,62,2024A,2,9,5,9,4,4,3,
24279,40,40,2025A,3,6,10,4,8,6,4,
24280,3,70,2023A,10,4,6,2,4,6,4,
24281,19,9,2023B,4,8,9,9,7,7,9,
24282,33,32,2024A,4,4,9,3,8,8,9,
24283,90,18,2023B,8,2,6,2,2,6,8,
24284,112,57,2024A,3,5,5,6,2,4,4,
24285,97,18,2023A,3,3,2,7,5,4,6,
24286,50,33,2023B,8,2,4,1,9,6,4,
24287,117,27,2023B,4,10,5,3,7,5,4,
24288,53,11,2024A,6,4,8,4,2,6,10,
24289,64,75,2025A,2,8,6,9,9,7,10,
24290,68,32,2025A,5,1,3,3,2,3,2,
24291,39,8,2024A,2,4,5,8,8,6,8,
24292,14,80,2023B,7,8,5,5,5,5,3,
24293,21,56,2023A,10,9,2,2,4,5,5,
24294,8,33,2023A,6,3,6,2,7,6,7,
24295,22,67,2023B,9,10,2,5,6,7,10,
24296,86,56,2023A,5,6,5,8,9,6,5,
24297,72,6,2024A,9,2,6,9,7,8,10,
24298,56,30,2025A,4,1,8,5,6,6,4,
24299,102,37,2025A,2,10,9,1,2,4,3,
24300,52,10,2024B,6,8,6,7,10,7,5,
24301,55,45,2025A,9,2,3,3,10,6,2,
24302,8,46,2025A,3,5,3,6,8,4,2,
24303,34,36,2023A,4,5,9,6,8,6,3,
24304,71,36,2024B,8,10,2,10,5,6,10,
24305,94,31,2024A,9,6,10,1,10,8,4,
24306,54,30,2024A,8,6,9,1,6,7,6,
24307,42,60,2023B,4,10,4,9,8,5,3,
24308,38,59,2024A,8,8,7,3,6,6,4,
24309,13,21,2024B,4,9,10,4,9,6,3,
24310,60,69,2024B,3,9,6,5,7,6,6,
24311,71,69,2023B,5,10,2,6,2,4,6,
24312,120,18,2024A,4,7,4,1,9,5,3,
24313,72,58,2024A,5,1,2,10,7,4,2,
24314,44,2,2023A,8,1,3,7,8,7,8,
24315,59,38,2024A,8,8,9,8,6,7,6,
24316,3,28,2023B,4,5,10,1,4,6,7,
24317,117,55,2025A,7,10,4,6,10,7,6,
24318,120,38,2023A,2,8,6,7,8,6,10,
24319,3,52,2023A,3,1,9,7,6,6,7,
24320,80,26,2023B,2,6,9,9,4,6,7,
24321,2,63,2023B,10,1,3,6,10,8,8,
24322,62,24,2024A,5,6,10,5,6,8,9,
24323,95,9,2025A,8,7,5,7,5,6,8,
24324,48,63,2023A,3,2,7,2,5,6,8,
24325,99,66,2024A,8,2,5,7,9,8,8,
24326,13,22,2023A,6,5,3,2,10,6,6,
24327,71,37,2024A,9,4,9,1,2,7,8,
24328,54,67,2023B,7,8,5,7,6,7,9,
24329,31,20,2024A,6,9,6,3,2,5,6,
24330,61,58,2023B,10,6,3,7,7,8,10,
24331,61,41,2024A,7,8,8,5,9,8,8,
24332,82,30,2023B,8,1,4,10,9,7,7,
24333,65,30,2023A,3,5,2,3,8,4,5,
24334,88,44,2023B,4,5,10,4,2,6,10,
24335,5,40,2023B,2,9,9,7,4,6,10,
24336,1,80,2024B,6,5,9,4,10,7,2,
24337,31,44,2023A,10,7,2,9,5,6,6,
24338,115,73,2024B,6,6,8,2,5,7,10,
24339,12,11,2023A,7,7,9,9,3,6,7,
24340,80,23,2025A,4,6,8,2,3,4,2,
24341,68,49,2024B,7,2,2,7,8,6,5,
24342,90,65,2025A,3,10,4,1,8,6,10,
24343,38,33,2023B,10,5,5,1,7,6,2,
24344,66,44,2023B,9,2,4,3,6,6,7,
24345,61,14,2025A,10,5,2,3,10,6,4,
24346,52,43,2023B,3,4,2,8,4,3,3,
24347,70,16,2024B,7,9,9,3,10,9,9,
24348,7,41,2023A,3,3,3,8,2,3,5,
24349,102,54,2023B,3,5,7,7,10,7,8,
24350,65,66,2024B,3,10,3,9,9,5,5,
24351,32,78,2023A,4,10,7,7,6,6,6,
24352,91,60,2025A,8,10,5,8,7,8,10,
24353,11,62,2024B,10,8,2,2,10,7,6,
24354,46,55,2023A,6,10,2,1,4,4,4,
24355,23,19,2025A,9,2,7,1,2,5,2,
24356,22,52,2023A,4,9,9,1,10,6,2,
24357,105,16,2025A,10,4,3,9,5,6,5,
24358,31,41,2025A,2,10,3,6,7,5,7,
24359,13,80,2025A,7,9,4,3,8,6,4,
24360,79,27,2023B,7,4,6,1,9,7,5,
24361,77,4,2024B,6,4,5,1,7,6,5,
24362,106,47,2025A,10,6,2,7,3,5,6,
24363,114,31,2025A,5,10,5,8,9,5,2,
24364,28,15,2023A,3,10,9,8,6,5,2,
24365,23,22,2023B,7,8,9,4,9,7,4,
24366,69,68,2025A,8,6,9,10,2,7,9,
24367,48,2,2023B,2,8,7,1,6,5,6,
24368,52,60,2024B,4,8,8,2,7,5,2,
24369,29,5,2024B,4,8,3,3,10,5,4,
24370,27,28,2024A,5,9,4,10,5,5,7,
24371,73,15,2024B,2,6,6,5,8,6,6,
24372,49,31,2024A,3,4,5,9,8,5,4,
24373,71,56,2024A,2,9,9,3,5,6,6,
24374,9,80,2023B,8,2,5,6,6,6,4,
24375,36,56,2023A,4,6,8,7,9,8,9,
24376,64,47,2023A,5,8,3,6,2,3,3,
24377,18,51,2024A,6,1,2,5,3,5,10,
24378,105,50,2023B,4,5,8,8,6,7,9,
24379,104,41,2025A,10,2,10,7,8,8,3,
24380,57,53,2025A,9,7,2,8,7,6,4,
24381,3,69,2023B,3,2,7,7,3,4,3,
24382,25,43,2024B,7,10,5,8,9,6,2,
24383,49,47,2024A,9,7,2,4,3,5,6,
24384,43,21,2025A,7,1,9,1,9,8,6,
24385,100,25,2024B,5,6,7,5,5,6,7,
24386,26,60,2024B,6,8,4,6,2,4,6,
24387,87,2,2024A,2,6,3,9,7,6,10,
24388,33,63,2024A,4,9,2,4,3,3,4,
24389,104,64,2024A,7,6,4,6,6,7,10,
24390,112,60,2025A,7,4,5,9,5,6,5,
24391,54,20,2024A,5,7,5,9,2,4,4,
24392,25,26,2024A,7,7,3,3,2,5,9,
24393,73,72,2024A,2,6,3,10,2,2,3,
24394,118,26,2025A,6,7,3,1,6,6,7,
24395,120,48,2024B,8,10,3,2,2,6,9,
24396,80,56,2023A,10,4,6,9,4,7,7,
24397,47,6,2023B,8,7,10,2,2,7,7,
24398,49,46,2023A,7,10,9,2,8,6,2,
24399,30,80,2025A,8,3,10,4,4,8,10,
24400,29,62,2025A,3,4,10,3,2,6,10,
24401,64,26,2024B,5,5,5,6,6,5,3,
24402,28,29,2023B,10,7,2,5,4,5,4,
24403,104,31,2024A,6,10,3,4,10,6,3,
24404,92,6,2025A,5,6,5,2,4,5,7,
24405,111,74,2024A,8,5,3,3,9,7,9,
24406,31,80,2024B,6,2,6,6,4,6,6,
24407,16,45,2024A,2,5,4,7,9,4,2,
24408,62,65,2023A,7,3,10,3,10,9,8,
24409,91,41,2023A,4,8,4,8,2,4,5,
24410,38,37,2023A,6,9,3,2,6,5,4,
24411,103,13,2023A,7,8,5,9,4,6,7,
24412,26,29,2024B,2,7,6,5,3,4,4,
24413,46,2,2024A,5,2,3,3,9,7,10,
24414,6,52,2025A,2,1,10,9,4,5,5,
24415,40,19,2023B,7,3,9,10,8,8,8,
24416,5,23,2025A,10,8,5,5,3,6,7,
24417,61,75,2025A,3,5,2,8,4,3,2,
24418,116,58,2024B,6,4,7,4,9,7,6,
24419,92,31,2024A,6,4,4,7,6,6,7,
24420,60,71,2023A,9,1,3,4,8,7,8,
24421,10,34,2025A,8,4,9,5,8,8,9,
24422,77,73,2024A,5,3,4,7,2,4,4,
24423,39,35,2023B,3,2,7,6,9,5,2,
24424,30,42,2023B,2,8,8,8,6,5,3,
24425,86,65,2023A,5,4,6,4,4,4,2,
24426,98,27,2024B,6,10,9,9,8,8,7,
24427,19,73,2025A,2,6,3,3,10,4,3,
24428,42,51,2025A,3,10,7,3,7,5,3,
24429,15,59,2024B,8,1,3,7,9,6,6,
24430,70,59,2023A,6,3,7,1,6,6,6,
24431,39,33,2025A,2,7,2,10,8,4,5,
24432,89,77,2024B,8,2,4,6,9,7,8,
24433,118,47,2024B,9,4,10,6,3,8,10,
24434,96,66,2023A,2,5,4,2,4,4,8,
24435,99,77,2023B,5,9,2,9,8,6,10,
24436,47,1,2023B,4,2,8,1,9,6,4,
24437,78,58,2024A,10,3,3,8,2,5,6,
24438,75,51,2024B,4,6,6,10,7,6,7,
24439,65,74,2024B,4,7,7,2,3,6,10,
24440,3,17,2024A,4,6,2,1,3,4,8,
24441,118,73,2023B,2,6,3,8,10,6,7,
24442,38,35,2024B,9,2,2,7,2,4,5,
24443,98,77,2023A,10,2,3,1,10,8,10,
24444,116,45,2023B,6,1,7,1,7,7,8,
24445,9,63,2025A,6,1,9,10,3,6,4,
24446,60,25,2023A,9,2,4,2,7,6,3,
24447,12,70,2024A,5,8,8,3,8,7,6,
24448,9,30,2024B,8,1,10,3,3,6,2,
24449,56,71,2023B,10,4,6,3,7,6,2,
24450,91,27,2023A,7,3,8,10,6,6,2,
24451,114,45,2024B,9,9,3,6,5,5,2,
